reviews.text,reviews.rating,sentiment_score,sentiment,text
"The first one I bought had a battery failure. It wouldn't charge. Best Buy graciously supported me with a replacement. I like the tablet. Two enhancements that would be nice on it are 1) Speech to text capability and 2) Google Playstore preloaded.If you're using it for reading and internet browsing it is very good.Also, Alex (She) gave me great customer support. Kudos Alex!",3,1,SOSO,buy battery failure wouldn t charge good buy graciously support replacement like tablet enhancement nice speech text capability google playstore preloade read internet browse good alex give great customer support kudos alex
"I bought this hoping to get a responsive android streamer, but was disappointed with the performance and the ""4k"" that was somewhat limited. I decided to return this and get an Nvidia Shield, which offers more value, instead.",3,1,SOSO,buy hope responsive android streamer disappoint performance k somewhat limited decide return nvidia shield offer value instead
"If you enjoy music do not buy, you cannot send a Bluetooth signal out to an external speaker. She is not as smart as Siri and answers basic basic questions. I deal with it because I bought the WeMo fixtures for lights and switches and she works fine with those. I would recommend the echo dot if you would like to make her louder or like music loud",3,1,SOSO,enjoy music buy send bluetooth signal external speaker smart siri answer basic basic question deal buy wemo fixture light switch work fine recommend echo dot like louder like music loud
The sleek design and colors available for small kids is good. The tablet is a nice price and useful.,3,1,SOSO,sleek design color available small kid good tablet nice price useful
"You cannot beat the price on this tablet, but there is no bluetooth. Also, it really hits you hard with advertising and trying to get you to do everything through amazon. We bought it to use in the kitchen with our digital cookbooks.",3,1,SOSO,beat price tablet bluetooth hit hard advertising try amazon buy use kitchen digital cookbook
"I love reading so this e-reader works really well for me. I just wish it was a little bigger. I was used to another e-reader that had a larger screen. Otherwise, it works!",3,1,SOSO,love read e reader work wish little big e reader large screen work
This doesn't have the ability to control volume or turn off and on the tv. Liked the programming didn't like the features.,3,1,SOSO,doesn t ability control volume turn tv like program didn t like feature
I returned the item because itt was not wireless. It always needed to be plugged in in order to work. Otherwise it was a great product. I was looking for something that could be taken from level to level as well as outside with ease.,3,1,SOSO,return item itt wireless need plug order work great product look take level level outside ease
The usablity wise good but install the Google store is messy,3,1,SOSO,usablity wise good install google store messy
Very slow.My 73 year old mother loves it.I would recommend this to a elder or a young child.,3,1,SOSO,slow year old mother loves recommend eld young child
"So I love my electronics. I have an Ipad but when I saw this on sale I got myself one just to have since I am a prime member I figured I could use this too. The only thing I like about this is that you an expand the the storage. If the Ipad had that option it would be amazing. So since I then expanded the memory I can have more movies to watch offline. Camera is horrible, So I would say if you have a younger child, this may be decent but nothing compares to an ipad.",3,1,SOSO,love electronic ipad see sale get prime member figure use thing like expand storage ipad option amazing expand memory movie watch offline camera horrible young child decent compare ipad
